CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
33387	37869	1141	0.8246	13.979
33387	41045	1141	0.7995	42.011
33387	46039	1141	0.7476	13.980
27464	33387	1141	0.8556	-26.016
34250	41045	1141	0.7537	-60.093
29318	34250	1141	0.8199	32.063
27464	37869	1141	0.785	-12.036
37869	41045	1141	0.8374	28.032
37869	46039	1141	0.9475	0.000
27464	41045	1141	0.7761	15.995
41045	46039	1141	0.858	-28.032
29318	41045	1141	0.838	-28.031
29318	35024	1141	0.899	-42.010
14784	23251	1146	0.9422	-16.031
33703	35823	1153	0.9523	145.923
35823	35990	1153	0.9697	-63.960
35823	37076	1153	0.9268	-28.031
35823	38198	1153	0.9083	-2.016
33703	35990	1153	0.9254	81.963
36384	38198	1153	0.9581	63.961
35990	36384	1153	0.9015	-2.017
12870	14294	1154	0.9512	-88.052
14294	14754	1154	0.9612	-176.105
28562	29025	1156	0.9261	-44.026
2122	5246	1158	0.977	0.000
3394	5246	1158	0.9225	116.007
20632	25377	1160	0.9786	-14.015
21022	25377	1160	0.9021	32.026
20632	21022	1160	0.8898	-46.042
23238	25233	1160	0.8889	192.100
20632	23238	1160	0.8758	18.010
14954	18579	1162	0.8381	-28.031
16770	33450	1166	0.8001	3.995
26464	28963	1166	0.7958	-84.058
12446	26464	1166	0.7427	0.036
25156	31413	1166	0.7368	0.056
28963	31413	1166	0.7215	78.055
12446	16770	1166	0.7844	-8.005
25901	32393	1167	0.7459	-42.010
10546	12133	1168	0.9566	-88.053
10546	12596	1168	0.9635	-132.079
10546	12980	1168	0.959	-176.106
12133	13648	1168	0.9564	-176.105
12596	13648	1168	0.9788	-132.079
12980	13648	1168	0.9793	-88.052
13160	13648	1168	0.9724	17.026
13301	13648	1168	0.9762	-44.026
13542	13648	1168	0.9685	105.078
13566	13648	1168	0.9745	193.131
13648	13992	1168	0.9792	-44.027
12133	13301	1168	0.9598	-132.079
12596	13301	1168	0.9818	-88.053
12980	13301	1168	0.9783	-44.026
13160	13301	1168	0.9745	61.051
13301	13542	1168	0.9696	-149.104
13301	13992	1168	0.9842	-88.052
13160	13566	1168	0.9663	-176.105
13542	13566	1168	0.9757	-88.053
13566	13992	1168	0.98	149.104
13566	14710	1168	0.9684	-88.052
12133	12596	1168	0.9551	-44.026
12596	12980	1168	0.9787	-44.027
12596	13160	1168	0.9637	-149.104
12596	13992	1168	0.9798	-176.105
12980	13992	1168	0.9784	-132.079
13160	13992	1168	0.9728	-27.001
13542	13992	1168	0.9704	61.051
12980	13542	1168	0.9642	-193.130
13160	13542	1168	0.9748	-88.052
13542	14710	1168	0.9566	-176.105
12133	12980	1168	0.9525	-88.053
12980	13160	1168	0.966	-105.078
12325	13160	1168	0.9602	-88.052
12133	13160	1168	0.9498	-193.131
8068	48272	1171	0.8599	84.010
44962	48272	1171	0.8454	9.972
48272	48379	1171	0.8582	-9.972
43437	48093	1171	0.9932	-0.000
43701	48093	1171	0.8318	-2.016
48093	48379	1171	0.8337	-10.992
14	48315	1171	0.9958	0.000
43437	43701	1171	0.8325	2.016
43437	48379	1171	0.8145	-10.992
43701	48379	1171	0.8047	-13.008
44962	48379	1171	0.9406	-0.000
46222	48379	1171	0.8044	2.015
43701	44960	1171	0.8669	-39.011
43701	44962	1171	0.8053	-13.008
43701	48304	1171	0.8014	-41.027
14	43701	1171	0.8085	-0.000
46222	48338	1171	0.8412	-0.000
44962	46222	1171	0.8092	-2.016
6393	11006	1172	0.9345	-157.074
7643	11006	1172	0.8711	115.027
9470	11006	1172	0.9681	-143.059
11006	11063	1172	0.9347	-129.043
11006	11619	1172	0.9942	-17.027
11006	13206	1172	0.9844	-143.058
7643	11063	1172	0.9414	-14.016
11063	11619	1172	0.8917	112.016
11063	11884	1172	0.986	-143.059
11063	13206	1172	0.9165	-14.016
11063	14008	1172	0.9526	-157.074
6393	9470	1172	0.8992	-14.016
6393	11619	1172	0.8532	-174.101
7643	11619	1172	0.824	98.000
7643	11884	1172	0.9364	-157.074
7643	13206	1172	0.8784	-28.031
7643	14008	1172	0.8726	-171.090
9470	11619	1172	0.9293	-160.085
11619	13206	1172	0.9005	-126.032
11884	13206	1172	0.9522	129.043
11884	14008	1172	0.9189	-14.016
13206	14008	1172	0.9887	-143.059
22913	24692	1173	0.7832	-2.016
24692	37482	1173	0.8862	-14.015
22913	38731	1173	0.7939	-6.047
36675	37249	1173	0.8272	12.996
37249	38731	1173	0.8545	-2.016
21163	36444	1174	0.9865	-28.031
9879	36444	1174	0.9258	-12.036
9879	21163	1174	0.9177	15.995
22954	29105	1177	0.9861	44.026
19053	22954	1177	0.9916	44.026
19229	22954	1177	0.9768	132.078
19383	22954	1177	0.984	88.052
19053	19229	1177	0.9859	-88.052
19053	19383	1177	0.9905	-44.026
19053	19634	1177	0.9628	-176.105
19053	29105	1177	0.9768	88.053
17760	18152	1177	0.9354	-44.026
18152	29105	1177	0.9389	-17.026
19634	20916	1177	0.9821	-132.078
20304	20916	1177	0.9949	-44.026
19229	29105	1177	0.954	176.105
19383	29105	1177	0.9647	132.079
19229	19383	1177	0.9907	44.026
19383	19634	1177	0.9688	-132.078
19229	20304	1177	0.9705	-176.105
19634	20304	1177	0.9895	-88.052
19229	19634	1177	0.9784	-88.052
10762	16365	1178	0.9032	-54.010
20988	25307	1178	0.9231	-31.057
16365	25307	1178	0.9261	-17.043
16365	19156	1178	0.9138	54.012
36063	47913	1182	0.7759	-67.987
47879	47913	1182	0.9849	67.987
47880	47913	1182	0.9205	-67.988
47907	47913	1182	0.9343	135.975
47913	47921	1182	0.8188	-60.037
47913	47935	1182	0.9715	26.961
36063	47879	1182	0.7526	-135.975
47879	47880	1182	0.8631	135.975
47879	47907	1182	0.966	-67.988
47879	47928	1182	0.9328	-152.162
47879	47935	1182	0.9473	94.948
36063	47880	1182	0.7857	0.000
36063	47935	1182	0.7891	-41.026
36063	48069	1182	0.7597	-44.026
40354	46215	1182	0.8616	-28.036
43462	46215	1182	0.8825	-14.014
46215	47921	1182	0.8117	14.017
40354	43462	1182	0.915	-14.023
40354	47921	1182	0.8107	-14.020
39267	40354	1182	0.8377	-67.983
43359	43462	1182	0.8973	-26.965
43359	47921	1182	0.8021	-26.961
43462	47921	1182	0.8114	0.003
47907	47928	1182	0.8768	-84.175
47907	47935	1182	0.8922	162.936
47880	48069	1182	0.8781	-44.026
22842	22850	1185	0.8065	1.997
27482	31286	1186	0.9471	-14.016
27482	27956	1186	0.7502	18.010
25952	27956	1186	0.8557	15.995
10455	14399	1187	0.9424	-14.016
10892	15621	1189	0.8374	18.010
33279	33601	1190	0.9033	-60.021
26931	33601	1190	0.877	-125.897
28269	33601	1190	0.7539	-44.026
8893	33601	1190	0.8814	-125.897
28016	28269	1190	0.944	17.027
28269	33279	1190	0.8226	15.995
8893	26931	1190	0.9941	0.000
18325	19794	1191	0.7771	-128.084
18325	22280	1191	0.7474	-169.146
19794	22280	1191	0.7749	-41.062
2701	13825	1195	0.9414	2.033
13825	22028	1195	0.9785	-15.977
13825	43083	1195	0.9776	-15.977
22028	43083	1195	0.9959	0.000
927	3192	1195	0.9302	-0.002
2701	3192	1195	0.9451	1.979
3192	9520	1195	0.9736	-12.000
927	9520	1195	0.9266	-12.003
927	47478	1195	0.918	-109.062
7083	10623	1198	0.9044	-14.016
7083	18408	1198	0.941	-28.031
7083	27857	1198	0.935	-84.094
3016	9845	1198	0.9247	-109.076
830	3016	1198	0.9149	44.099
3016	17251	1198	0.9294	-46.188
3016	25304	1198	0.9187	-116.229
2826	3548	1198	0.97	-44.026
2826	17251	1198	0.9126	46.878
2826	25304	1198	0.9131	-23.164
830	10623	1198	0.9133	-30.047
10623	17251	1198	0.9167	27.958
10623	18408	1198	0.9688	-14.015
10623	25304	1198	0.9383	-42.083
10623	27857	1198	0.9158	-70.078
3548	17251	1198	0.917	90.904
3548	25304	1198	0.9151	20.862
3548	27857	1198	0.9037	-7.132
18408	25304	1198	0.9128	-28.068
18408	27857	1198	0.941	-56.063
17251	25304	1198	0.9507	-70.042
17251	27857	1198	0.9319	-98.036
830	1915	1198	0.9392	-14.015
25304	27857	1198	0.9546	-27.995
43340	43480	1200	0.9722	88.052
43340	43443	1200	0.9828	-44.026
28389	41247	1201	0.9559	0.000
33047	35445	1203	0.9779	14.016
33047	38478	1203	0.9795	-42.047
26932	33047	1203	0.9748	-42.047
23237	33047	1203	0.9779	14.016
26932	35445	1203	0.9963	-28.031
26932	38478	1203	0.9938	-84.094
23237	26932	1203	0.9947	56.063
18597	26932	1203	0.9825	-28.031
22450	23237	1203	0.9619	3.809
23237	35445	1203	0.9988	28.031
23237	38478	1203	0.998	-28.031
18597	23237	1203	0.978	-84.094
5818	18597	1203	0.9624	15.912
18597	35445	1203	0.9817	-56.062
18597	38478	1203	0.9762	-112.125
22450	38478	1203	0.9644	-24.223
35445	38478	1203	0.9986	-56.063
32849	32883	1204	0.9674	17.027
44373	44574	1206	0.7804	-26.016
44373	47001	1206	0.7959	-2.016
32808	38753	1210	0.9106	17.966
25459	33142	1211	0.7513	39.956
30864	34045	1211	0.788	-81.094
30864	35622	1211	0.7475	-51.995
34045	35838	1211	0.7349	-56.026
25459	35622	1211	0.7487	-28.034
38387	41145	1213	0.731	56.026
41000	41471	1215	0.947	-14.023
40085	41000	1215	0.951	88.052
43779	45343	1217	0.9359	-14.015
44017	45343	1217	0.8444	42.047
44393	45343	1217	0.9087	44.027
45343	45576	1217	0.9067	-12.000
45343	46516	1217	0.9047	-30.010
45343	46725	1217	0.9248	-14.016
45343	46781	1217	0.8421	-26.016
45343	46976	1217	0.8787	-28.032
45343	47505	1217	0.7264	-40.031
44017	46725	1217	0.9659	28.031
44393	46725	1217	0.8646	30.011
45576	46725	1217	0.9739	-2.016
46516	46725	1217	0.9793	15.995
46725	46781	1217	0.77	-12.000
46725	46976	1217	0.9824	-14.016
44017	44393	1217	0.7352	-1.980
44017	45576	1217	0.7064	30.047
44017	46781	1217	0.7871	16.031
44017	46976	1217	0.9421	14.016
44017	47505	1217	0.9804	2.016
44393	46976	1217	0.9666	15.995
45576	46976	1217	0.7965	-16.032
46516	46976	1217	0.7505	1.979
46781	46976	1217	0.9714	-2.016
46976	47505	1217	0.8078	-12.000
44393	46781	1217	0.954	18.011
45576	46781	1217	0.973	-14.016
46516	46781	1217	0.8267	3.995
46781	47505	1217	0.9607	-14.016
43779	46461	1217	0.9103	-15.995
44393	45576	1217	0.8747	32.027
45576	46516	1217	0.965	-18.010
45576	47505	1217	0.9669	-28.031
44393	46516	1217	0.9574	14.016
46516	47505	1217	0.8347	-10.021
44393	47505	1217	0.8618	3.995
2859	20306	1219	0.9026	-76.031
4998	7117	1226	0.9742	0.021
24901	39924	1228	0.9275	-112.125
36465	39924	1228	0.9625	14.016
37522	38550	1229	0.9079	-14.015
37522	39988	1229	0.9239	-59.896
9860	10427	1230	0.9605	-30.010
26721	30753	1231	0.7868	-62.015
20870	26721	1231	0.8357	-32.026
7490	20870	1231	0.7359	-14.016
20870	30753	1231	0.8691	-94.042
25781	32864	1233	0.8198	-74.019
12084	25781	1233	0.7912	3.959
5586	32864	1233	0.7078	-130.027
1619	2466	1235	0.9022	17.026
2055	6136	1237	0.9342	-0.000
42767	42878	1239	0.9488	58.042
42878	43465	1239	0.9665	-116.084
42767	43465	1239	0.9838	-58.042
2160	2195	1241	0.8511	50.037
21827	24798	1242	0.9534	66.047
21827	46573	1242	0.9497	26.052
18955	19075	1243	0.7458	-12.000
19075	38258	1243	0.8744	18.011
18955	21325	1243	0.869	-85.053
21325	26697	1243	0.8647	71.037
16196	21325	1243	0.7944	-71.037
18955	26697	1243	0.9608	-14.016
18955	38258	1243	0.8195	6.011
15050	18955	1243	0.7915	93.969
16196	18955	1243	0.8833	14.016
26697	38258	1243	0.7845	20.026
15050	26697	1243	0.768	79.953
16196	26697	1243	0.9195	-0.000
11243	16196	1243	0.7751	13.979
26241	26977	1245	0.8447	162.107
33139	35656	1246	0.865	-18.011
25306	35656	1246	0.8638	-82.079
833	1560	1247	0.9259	-14.016
1560	29145	1247	0.7595	-13.979
1746	29145	1247	0.8273	14.016
1746	1810	1247	0.855	-15.995
29538	37336	1248	0.946	-44.062
37336	38955	1248	0.9421	32.025
7687	10465	1249	0.8887	-14.016
7687	11277	1249	0.8734	-42.047
7687	12053	1249	0.8936	-28.031
10465	12053	1249	0.9157	-14.016
11277	12053	1249	0.9459	14.016
10465	11277	1249	0.9305	-28.032
14451	20998	1251	0.9188	-17.027
21483	25456	1253	0.9444	-14.016
5789	8266	1254	0.8671	-186.101
24175	32907	1255	0.8695	-14.016
3407	6171	1256	0.8747	-10.021
3407	26022	1256	0.8987	-0.000
13095	26022	1256	0.8858	12.036
3508	4692	1256	0.8727	-2.016
3508	15011	1256	0.8906	17.027
4692	8696	1256	0.914	-98.037
4692	8894	1256	0.8832	-42.011
3407	6336	1256	0.8621	-2.016
6336	29786	1256	0.974	-0.000
13038	13095	1256	0.8744	-12.000
8755	13038	1256	0.8946	-14.016
13038	20062	1256	0.911	-14.016
15743	20062	1256	0.9627	18.011
8696	8894	1256	0.9192	56.026
3407	15011	1256	0.8964	-18.011
3177	8894	1256	0.8844	-12.036
8755	12972	1256	0.9668	-18.011
4304	6613	1258	0.9046	-27.997
4475	6932	1264	0.9789	0.021
5354	9159	1268	0.777	144.126
5354	10208	1268	0.7394	-128.047
9159	12401	1268	0.7979	198.173
8649	14031	1274	0.9742	0.000
26478	38979	1276	0.9222	-56.063
37529	38979	1276	0.7271	13.979
38979	40286	1276	0.9013	44.025
26478	40286	1276	0.8678	-12.038
48025	48036	1277	0.9199	14.016
48031	48036	1277	0.9204	41.027
48023	48031	1277	0.892	14.016
48023	48025	1277	0.8472	41.027
21096	30301	1278	0.8693	-2.016
10973	30301	1278	0.8265	15.958
19093	20596	1279	0.9682	44.026
28470	32766	1280	0.7503	-31.972
28470	30112	1280	0.946	-17.026
26225	30112	1280	0.8317	28.032
9358	9456	1280	0.7595	45.058
9358	26225	1280	0.7062	-54.047
9456	15132	1280	0.8714	-28.031
26225	28470	1280	0.8409	45.058
32187	37628	1283	0.9349	-72.058
32242	37628	1283	0.9794	-116.084
32586	37628	1283	0.9075	-160.110
36038	37628	1283	0.9583	-174.126
36262	37628	1283	0.9358	-102.068
37538	37628	1283	0.9951	-58.042
28116	32187	1283	0.8973	-160.109
28116	32242	1283	0.9552	-116.083
28116	32586	1283	0.8987	-72.057
28116	36038	1283	0.981	-58.042
28116	36262	1283	0.8871	-130.099
28116	37538	1283	0.9428	-174.125
25464	28116	1283	0.8672	-14.016
32187	36262	1283	0.9497	30.010
32242	36262	1283	0.9691	-14.016
32586	36262	1283	0.9768	-58.042
25464	36262	1283	0.8595	-144.115
36038	36262	1283	0.9016	-72.057
36262	37538	1283	0.9307	-44.026
32187	32242	1283	0.9373	44.026
32187	32586	1283	0.9328	88.052
32187	36038	1283	0.9157	102.068
32187	37538	1283	0.9715	-14.016
25464	32187	1283	0.8793	-174.125
32242	32586	1283	0.8983	44.026
32242	36038	1283	0.9789	58.042
32242	37538	1283	0.9856	-58.042
25464	32242	1283	0.8332	-130.099
32586	36038	1283	0.9453	14.016
25464	36038	1283	0.8304	-72.057
36038	37538	1283	0.9686	-116.083
32586	37538	1283	0.9092	-102.068
25464	32586	1283	0.8834	-86.073
25464	37538	1283	0.836	-188.141
26689	28551	1284	0.9189	-45.948
26689	28664	1284	0.9828	-43.951
28551	28664	1284	0.9178	1.997
9391	12630	1289	0.8462	-28.029
11027	12630	1289	0.791	-100.050
11105	12630	1289	0.93	-14.997
12630	13696	1289	0.9671	14.013
12630	17294	1289	0.899	-45.060
12630	18880	1289	0.9769	-0.002
11105	22606	1289	0.8372	-70.078
15828	22606	1289	0.9138	-15.000
7869	11027	1289	0.9047	-14.016
11027	18880	1289	0.8285	-100.053
5747	13696	1289	0.8205	-15.984
7963	13696	1289	0.9079	-15.000
9391	13696	1289	0.9455	-14.016
11105	13696	1289	0.9378	-0.984
13696	17294	1289	0.8244	-59.073
13696	18880	1289	0.955	-14.016
11105	17294	1289	0.8446	-60.057
17294	18880	1289	0.9264	45.057
5747	7963	1289	0.907	-0.984
5747	9391	1289	0.8383	-1.968
5747	11105	1289	0.9181	-15.000
5747	15828	1289	0.8656	-70.078
7963	9391	1289	0.9002	-0.984
9391	11105	1289	0.8163	-13.031
9391	18880	1289	0.8224	-28.031
7963	11105	1289	0.9016	-14.016
11105	15828	1289	0.8248	-55.079
11105	18880	1289	0.941	-15.000
40248	42176	1291	0.7466	-14.016
37584	40248	1291	0.7597	-14.016
37199	37584	1291	0.7046	64.933
37199	43370	1291	0.8085	-9.104
37584	42176	1291	0.9308	-28.031
20618	20817	1293	0.966	-14.016
40769	41070	1294	0.9748	-17.027
41070	43218	1294	0.9359	-76.016
38255	41070	1294	0.8804	-91.045
40769	43218	1294	0.9168	-93.042
40769	46020	1294	0.9148	-149.033
43218	46020	1294	0.9635	-55.990
5766	6080	1295	0.8236	-196.935
5766	8304	1295	0.969	-13.989
6708	12501	1296	0.837	17.027
1390	7129	1297	0.9045	-11.049
5556	7129	1297	0.9131	13.943
8757	13969	1298	0.9529	18.011
13969	20989	1298	0.908	-0.000
13969	23612	1298	0.8083	13.979
8757	20989	1298	0.9041	18.010
20989	23612	1298	0.7637	13.979
12621	23612	1298	0.7565	-96.021
47681	48063	1301	0.8055	28.031
48014	48063	1301	0.9482	14.015
28288	47681	1301	0.7761	-199.160
47681	48014	1301	0.8383	14.016
28288	28290	1301	0.8363	-97.089
1352	34090	1303	0.7489	-73.020
33019	39875	1304	0.9315	-54.047
30782	39875	1304	0.9136	-38.052
39875	40425	1304	0.9299	-1.979
39128	39875	1304	0.9466	3.995
25987	33019	1304	0.9085	1.979
30782	39128	1304	0.9071	-42.047
39128	40425	1304	0.907	2.016
33699	46094	1307	0.9178	-0.002
4760	14910	1308	0.8514	-14.016
14910	14956	1308	0.9517	14.016
14910	23437	1308	0.9586	0.000
14910	30292	1308	0.8837	-3.950
23437	30292	1308	0.9242	-3.950
4760	23437	1308	0.8571	-14.016
14956	23437	1308	0.9641	-14.016
4760	14956	1308	0.8732	-0.000
4760	30292	1308	0.8339	-17.966
14956	30292	1308	0.9376	-17.966
32268	32276	1309	0.7778	143.931
11296	31459	1318	0.8316	36.036
12672	31459	1318	0.8643	38.052
4546	6750	1318	0.8837	46.005
4546	13688	1318	0.9268	18.010
6750	13215	1318	0.8289	-0.036
11296	13215	1318	0.8231	-2.016
12672	13215	1318	0.8911	0.000
13215	22670	1318	0.8318	-33.961
12672	22670	1318	0.8866	-33.961
11296	12672	1318	0.8613	-2.016
6750	13688	1318	0.8802	-27.995
4228	14334	1319	0.8129	-56.063
9329	14334	1319	0.7557	-12.036
22545	41101	1323	0.8295	50.001
13217	22545	1323	0.7436	50.001
13749	14782	1325	0.85	60.021
8946	13749	1325	0.8719	-23.892
19610	25722	1326	0.8041	75.845
25722	25855	1326	0.8634	127.912
12020	13766	1328	0.9462	-2.016
325	739	1329	0.8987	-17.966
12515	22568	1331	0.9327	0.000
12515	28656	1331	0.8266	-161.873
22568	28656	1331	0.8625	-161.873
17049	22568	1331	0.828	143.908
17049	28656	1331	0.8367	-17.966
34424	36292	1333	0.9375	-136.052
36292	42865	1333	0.8671	-53.084
34424	42865	1333	0.8344	-189.137
34424	44612	1333	0.9013	-27.995
19655	20970	1335	0.9771	44.026
20970	22949	1335	0.9622	-27.996
20970	30575	1335	0.9632	16.030
20363	30575	1335	0.961	-44.026
22949	30575	1335	0.9669	44.026
12627	14902	1337	0.7633	-43.990
14705	17636	1341	0.9574	-14.016
41682	41974	1343	0.8503	4.011
41682	44835	1343	0.8685	-14.016
41974	42916	1343	0.833	-28.032
42916	43528	1343	0.841	-14.016
41974	44835	1343	0.7407	-18.027
41974	43528	1343	0.9169	-42.047
30526	39745	1344	0.8702	-54.047
3783	7325	1345	0.9454	-14.015
3797	7325	1345	0.7942	-62.019
1882	3078	1345	0.7828	-14.016
1882	3783	1345	0.7927	160.056
3783	6027	1345	0.7673	62.019
3797	6027	1345	0.9201	14.016
10460	35551	1346	0.767	-96.057
36645	39391	1350	0.9386	-40.031
37439	39391	1350	0.97	3.995
39088	39391	1350	0.976	-26.016
7176	39391	1350	0.8893	-166.173
14454	39391	1350	0.8955	-138.142
1220	7176	1350	0.8601	-84.093
7176	14454	1350	0.9611	-28.031
7176	36645	1350	0.8489	-126.141
7176	39088	1350	0.9007	-140.157
1220	2643	1350	0.7905	5.966
1220	14454	1350	0.879	-112.125
14454	36645	1350	0.8402	-98.110
14454	37439	1350	0.8887	-142.136
14454	39088	1350	0.9172	-112.126
36645	37439	1350	0.9124	-44.026
37439	39088	1350	0.9786	30.011
36645	39088	1350	0.9141	-14.016
2643	7800	1350	0.8438	-150.068
39061	46102	1351	0.8002	-146.110
45653	46102	1351	0.9147	70.078
46076	46102	1351	0.9565	53.052
46089	46102	1351	0.9734	26.016
46102	46120	1351	0.972	17.026
45653	46089	1351	0.908	44.062
46076	46089	1351	0.9463	27.036
46089	46120	1351	0.9594	43.042
45653	46076	1351	0.9838	17.026
46076	46120	1351	0.9544	70.078
45653	46120	1351	0.905	87.105
22884	34262	1352	0.9957	0.000
7788	19783	1353	0.9028	-27.122
19783	21207	1353	0.8999	98.146
7788	21207	1353	0.8851	71.023
28083	47759	1355	0.9597	0.000
1706	47759	1355	0.8829	-115.000
19941	47759	1355	0.9689	-48.000
12869	47759	1355	0.9519	-60.036
16808	47759	1355	0.9778	-62.016
44301	47759	1355	0.9993	0.000
1706	16808	1355	0.8884	-52.985
1706	44301	1355	0.8831	-115.000
28083	44301	1355	0.9591	0.000
19941	28083	1355	0.9508	-48.000
12869	28083	1355	0.9245	-60.036
16808	28083	1355	0.9363	-62.016
12869	16808	1355	0.9664	1.980
12869	19941	1355	0.9179	-12.036
12869	44301	1355	0.9509	-60.036
19941	44301	1355	0.9687	-48.000
16808	44301	1355	0.9773	-62.016
16808	19941	1355	0.9665	-14.016
24363	30673	1359	0.8158	-157.072
18647	30673	1359	0.7964	-143.188
18647	24363	1359	0.7831	13.885
28659	32852	1360	0.7581	-14.016
21536	28659	1360	0.8103	-14.016
21536	22544	1360	0.7555	2.016
38195	38713	1361	0.9443	-55.079
33997	34195	1362	0.7379	100.008
33997	34196	1362	0.8424	-15.995
33997	35170	1362	0.8148	-63.971
33997	36051	1362	0.8033	15.995
33997	37356	1362	0.8653	18.011
33997	39801	1362	0.7505	-1.971
33997	39970	1362	0.8129	1.980
33997	40757	1362	0.8866	31.990
21770	33997	1362	0.9025	-31.990
34196	35170	1362	0.763	-47.976
34196	36051	1362	0.7399	31.990
34196	37356	1362	0.8051	34.005
34196	39970	1362	0.7232	17.974
34196	40757	1362	0.8476	47.985
21770	34196	1362	0.8737	-47.985
35170	37356	1362	0.819	81.982
25685	37356	1362	0.7256	-15.976
36051	37356	1362	0.7466	2.016
37356	39801	1362	0.7055	-19.982
37356	39970	1362	0.8212	-16.031
37356	40757	1362	0.8793	13.979
21770	37356	1362	0.8866	-13.979
35170	39970	1362	0.8736	65.951
39970	40757	1362	0.8141	30.010
36051	39970	1362	0.7835	-14.016
21770	39970	1362	0.8133	-30.010
35170	36051	1362	0.7416	79.966
36051	40757	1362	0.8403	15.995
21770	36051	1362	0.8206	-15.995
34195	40757	1362	0.8254	-68.018
34293	40757	1362	0.807	-54.002
35170	40757	1362	0.8005	95.961
39801	40757	1362	0.8753	33.961
21770	40757	1362	0.9503	0.000
21770	35170	1362	0.8617	-95.961
21770	34195	1362	0.8535	68.018
21770	34293	1362	0.8041	54.002
21770	39801	1362	0.8714	-33.961
34195	39801	1362	0.8019	-101.979
34293	39801	1362	0.8245	-87.963
34195	34293	1362	0.8223	-14.015
28034	30230	1363	0.8429	27.995
39254	40666	1363	0.8573	-28.031
19553	28034	1363	0.8027	9.891
28034	35909	1363	0.8662	-38.052
29367	35909	1363	0.8786	-22.021
35909	39254	1363	0.8787	-28.031
28034	29367	1363	0.8599	-16.031
46536	46698	1364	0.9867	-24.000
46698	47407	1364	0.9809	-14.016
130	148	1366	0.9205	-15.978
26558	28268	1367	0.9932	-44.027
27976	28268	1367	0.9573	-176.105
28144	28268	1367	0.9711	-132.079
28268	30565	1367	0.9812	88.053
26558	27976	1367	0.964	132.078
27976	28144	1367	0.9858	-44.026
27976	30565	1367	0.9716	-88.052
26558	27216	1367	0.9621	14.016
24602	27216	1367	0.9706	132.078
26558	30565	1367	0.9911	44.026
28144	30565	1367	0.9892	-44.026
26558	28144	1367	0.9702	88.052
36033	39488	1368	0.9092	-14.016
39064	42394	1371	0.9108	-17.966
37643	39064	1371	0.8879	-14.016
39064	40026	1371	0.9084	2.016
17172	17625	1373	0.9653	-18.012
4343	7987	1375	0.8633	-12.000
20850	27249	1378	0.9084	-14.016
34444	35806	1380	0.951	17.027
43050	43970	1381	0.8264	-116.089
43513	43970	1381	0.7865	-63.004
43514	43970	1381	0.9487	-58.042
43970	44420	1381	0.944	-58.035
43970	44904	1381	0.8644	-116.061
